image,method,ssim,psnr,entropy,mean_diff,score
dataset/train/aneurysm/11_12.jpg,CLAHE,0.9660943683292301,30.30161788368751,3.864510548556063,0.01944095268845558,0.660968700929049
dataset/train/aneurysm/11_12.jpg,Gamma,0.8871235432257126,30.379734973424153,2.8809327238908704,0.02865603193640709,0.6201089750661198
dataset/train/aneurysm/11_12.jpg,Heatmap_Jet,0.8601662955550852,18.604550106425386,2.6464376701457746,0.041708774864673615,0.5333686934431601
dataset/train/aneurysm/11_12.jpg,LUT_Autumn,0.5330774096666181,14.747997906434778,2.6487605099104994,0.17515160143375397,0.31999637198516695
dataset/train/aneurysm/11_2.jpg,CLAHE,0.9698372905090269,30.300466777856258,4.078540362540995,0.019178234040737152,0.6628857991135035
dataset/train/aneurysm/11_2.jpg,EdgeEnhanced,0.9709482247540915,29.242544879792575,3.073835822565334,0.008192745968699455,0.6592908324620613
dataset/train/aneurysm/11_2.jpg,Gamma,0.891766648981046,29.878466029930763,2.9841869799851324,0.030355971306562424,0.619082926408795
dataset/train/aneurysm/11_2.jpg,Heatmap_Jet,0.8479356830126556,18.871984102515952,2.5055362313792617,0.04373408108949661,0.5284529299035242
dataset/train/aneurysm/11_2.jpg,LUT_Autumn,0.5528610547480626,14.818393025835064,2.8837163607938363,0.17375025153160095,0.3305908352227215
dataset/train/aneurysm/11_3.jpg,EdgeEnhanced,0.9736945305675118,29.67758567973061,2.978156777533564,0.0072545213624835014,0.6634618750896428
dataset/train/aneurysm/11_3.jpg,CLAHE,0.9660943683292301,30.30161788368751,3.864510548556063,0.01944095268845558,0.660968700929049
dataset/train/aneurysm/11_3.jpg,Gamma,0.8871235432257126,30.379734973424153,2.8809327238908704,0.02865603193640709,0.6201089750661198
dataset/train/aneurysm/11_3.jpg,Heatmap_Jet,0.8601662955550852,18.604550106425386,2.6464376701457746,0.041708774864673615,0.5333686934431601
dataset/train/aneurysm/11_3.jpg,LUT_Autumn,0.5330774096666181,14.747997906434778,2.6487605099104994,0.17515160143375397,0.31999637198516695
dataset/train/aneurysm/11_4.jpg,EdgeEnhanced,0.9894072407053053,31.666252226654276,3.049469263929706,0.005515801254659891,0.6835979734616463
dataset/train/aneurysm/11_4.jpg,CLAHE,0.9703826735949069,31.65079156800428,4.172395252880846,0.01746264100074768,0.6716035580053296
dataset/train/aneurysm/11_4.jpg,Gamma,0.8883779813884286,30.150322400426766,3.0241290813988932,0.029236655682325363,0.6192435939603098
dataset/train/aneurysm/11_4.jpg,Heatmap_Jet,0.8391930328152716,18.019159892318243,2.7819584050900947,0.04830953851342201,0.5180495680588608
